method,scenario,topology_a,topology_b,ordered_pair_label,latent_spearman,metric_spearman,delta_spearman,metric_spearman_column,n_observations,source_csv,ordered_topology_pairs,mesh_pair_level,chamfer_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_subject_pairs,n_mesh_pairs,chamfer_seconds_mean,chamfer_seconds_median,total_pair_seconds_mean,total_pair_seconds_median,output_dir,output_json,output_csv,output_md,registered_chamfer_spearman,registered_chamfer_pearson,model_beats_registered_chamfer,rigid_icp_seconds_mean,rigid_icp_seconds_median,nonrigid_cpd_seconds_mean,nonrigid_cpd_seconds_median,warp_seconds_mean,warp_seconds_median,registration_seconds_mean,registration_seconds_median,nicp_correspondence_spearman,nicp_correspondence_pearson,model_beats_nicp_correspondence,nonrigid_nicp_seconds_mean,nonrigid_nicp_seconds_median,metric_seconds_mean,metric_seconds_median
rigid_chamfer,mixed,remesh,original,remesh__to__original,0.670808,0.425927,0.244881,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/mixed/remesh__to__original/ranking_summary.csv,1,1,,0.713136,,0.683271,,100,4950,4950,0.003707,0.003711,0.004489,0.004491,,,,,0.425927,0.029865,1,0.000743,0.000740,0.000000,0.000000,0.000040,0.000039,0.000743,0.000740,,,,,,,
rigid_chamfer,mixed,remesh,up60k,remesh__to__up60k,0.728187,0.396021,0.332167,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/mixed/remesh__to__up60k/ranking_summary.csv,1,1,,0.759848,,0.642213,,100,4950,4950,0.032784,0.033464,0.033536,0.034206,,,,,0.396021,0.117635,1,0.000710,0.000699,0.000000,0.000000,0.000041,0.000038,0.000710,0.000699,,,,,,,
rigid_chamfer,mixed,up60k,crop,up60k__to__crop,0.608724,0.069023,0.539701,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/mixed/up60k__to__crop/ranking_summary.csv,1,1,,0.666711,,0.601258,,100,4950,4950,0.034481,0.039068,0.034964,0.039633,,,,,0.069023,0.065454,1,0.000419,0.000406,0.000000,0.000000,0.000063,0.000056,0.000419,0.000406,,,,,,,
rigid_chamfer,mixed,up60k,down8k,up60k__to__down8k,0.692304,0.378147,0.314157,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/mixed/up60k__to__down8k/ranking_summary.csv,1,1,,0.733873,,0.730183,,100,4950,4950,0.012957,0.013668,0.013666,0.014359,,,,,0.378147,0.003691,1,0.000664,0.000660,0.000000,0.000000,0.000046,0.000041,0.000664,0.000660,,,,,,,
rigid_chamfer,mixed,up60k,noisy,up60k__to__noisy,0.723521,0.476832,0.246689,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/mixed/up60k__to__noisy/ranking_summary.csv,1,1,,0.767663,,0.294918,,100,4950,4950,0.052297,0.052406,0.053064,0.053156,,,,,0.476832,0.472745,1,0.000726,0.000723,0.000000,0.000000,0.000041,0.000040,0.000726,0.000723,,,,,,,
rigid_chamfer,mixed,up60k,original,up60k__to__original,0.707648,0.465086,0.242561,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/mixed/up60k__to__original/ranking_summary.csv,1,1,,0.754853,,0.685665,,100,4950,4950,0.052297,0.052406,0.053048,0.053137,,,,,0.465086,0.069187,1,0.000710,0.000699,0.000000,0.000000,0.000041,0.000040,0.000710,0.000699,,,,,,,
rigid_chamfer,mixed,up60k,remesh,up60k__to__remesh,0.710397,0.436232,0.274164,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/mixed/up60k__to__remesh/ranking_summary.csv,1,1,,0.741876,,0.262772,,100,4950,4950,0.036034,0.036568,0.036779,0.037297,,,,,0.436232,0.479104,1,0.000703,0.000691,0.000000,0.000000,0.000042,0.000039,0.000703,0.000691,,,,,,,
rigid_chamfer,rotation,crop,down8k,crop__to__down8k,0.666300,-0.086903,0.753203,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/crop__to__down8k/ranking_summary.csv,1,1,,0.693073,,0.703574,,100,4950,4950,0.000559,0.000449,0.001276,0.001201,,,,,-0.086903,-0.010500,1,0.000666,0.000609,0.000000,0.000000,0.000051,0.000045,0.000666,0.000609,,,,,,,
rigid_chamfer,rotation,crop,noisy,crop__to__noisy,0.729515,-0.033682,0.763197,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/crop__to__noisy/ranking_summary.csv,1,1,,0.756604,,0.743675,,100,4950,4950,0.007006,0.007091,0.007866,0.007939,,,,,-0.033682,0.012929,1,0.000820,0.000810,0.000000,0.000000,0.000040,0.000039,0.000820,0.000810,,,,,,,
rigid_chamfer,rotation,crop,original,crop__to__original,0.757893,-0.022824,0.780717,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/crop__to__original/ranking_summary.csv,1,1,,0.787720,,0.749401,,100,4950,4950,0.007006,0.007091,0.007851,0.007922,,,,,-0.022824,0.038319,1,0.000805,0.000794,0.000000,0.000000,0.000040,0.000039,0.000805,0.000794,,,,,,,
rigid_chamfer,rotation,crop,remesh,crop__to__remesh,0.651691,0.043082,0.608609,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/crop__to__remesh/ranking_summary.csv,1,1,,0.674729,,0.640480,,100,4950,4950,0.003724,0.004238,0.004546,0.005035,,,,,0.043082,0.034249,1,0.000779,0.000775,0.000000,0.000000,0.000043,0.000039,0.000779,0.000775,,,,,,,
rigid_chamfer,rotation,crop,up60k,crop__to__up60k,0.675438,-0.052725,0.728163,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/crop__to__up60k/ranking_summary.csv,1,1,,0.701902,,0.679155,,100,4950,4950,0.026887,0.031673,0.027454,0.032375,,,,,-0.052725,0.022748,1,0.000509,0.000499,0.000000,0.000000,0.000059,0.000053,0.000509,0.000499,,,,,,,
rigid_chamfer,rotation,down8k,crop,down8k__to__crop,0.695100,0.027433,0.667667,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/down8k__to__crop/ranking_summary.csv,1,1,,0.736566,,0.668965,,100,4950,4950,0.000582,0.000453,0.001224,0.001175,,,,,0.027433,0.067601,1,0.000590,0.000577,0.000000,0.000000,0.000052,0.000045,0.000590,0.000577,,,,,,,
rigid_chamfer,rotation,down8k,noisy,down8k__to__noisy,0.788279,0.472071,0.316208,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/down8k__to__noisy/ranking_summary.csv,1,1,,0.819313,,0.594677,,100,4950,4950,0.000445,0.000440,0.001404,0.001408,,,,,0.472071,0.224636,1,0.000918,0.000921,0.000000,0.000000,0.000042,0.000040,0.000918,0.000921,,,,,,,
rigid_chamfer,rotation,down8k,original,down8k__to__original,0.775735,0.442856,0.332878,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/down8k__to__original/ranking_summary.csv,1,1,,0.811692,,0.398075,,100,4950,4950,0.000445,0.000440,0.001393,0.001394,,,,,0.442856,0.413618,1,0.000907,0.000907,0.000000,0.000000,0.000042,0.000040,0.000907,0.000907,,,,,,,
rigid_chamfer,rotation,down8k,remesh,down8k__to__remesh,0.781368,0.336883,0.444485,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/down8k__to__remesh/ranking_summary.csv,1,1,,0.810807,,0.400502,,100,4950,4950,0.000360,0.000352,0.001212,0.001196,,,,,0.336883,0.410305,1,0.000810,0.000797,0.000000,0.000000,0.000041,0.000040,0.000810,0.000797,,,,,,,
rigid_chamfer,rotation,down8k,up60k,down8k__to__up60k,0.788502,0.504185,0.284317,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/down8k__to__up60k/ranking_summary.csv,1,1,,0.818518,,0.272795,,100,4950,4950,0.011626,0.012390,0.012442,0.013225,,,,,0.504185,0.545723,1,0.000771,0.000767,0.000000,0.000000,0.000045,0.000041,0.000771,0.000767,,,,,,,
rigid_chamfer,rotation,noisy,crop,noisy__to__crop,0.747052,0.065450,0.681602,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/noisy__to__crop/ranking_summary.csv,1,1,,0.779479,,0.697726,,100,4950,4950,0.007553,0.007630,0.008414,0.008482,,,,,0.065450,0.081753,1,0.000820,0.000816,0.000000,0.000000,0.000041,0.000039,0.000820,0.000816,,,,,,,
rigid_chamfer,rotation,noisy,down8k,noisy__to__down8k,0.771979,0.358536,0.413443,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/noisy__to__down8k/ranking_summary.csv,1,1,,0.798098,,0.682243,,100,4950,4950,0.000446,0.000440,0.001399,0.001395,,,,,0.358536,0.115855,1,0.000914,0.000910,0.000000,0.000000,0.000040,0.000038,0.000914,0.000910,,,,,,,
rigid_chamfer,rotation,noisy,original,noisy__to__original,0.815636,0.549230,0.266406,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/noisy__to__original/ranking_summary.csv,1,1,,0.842792,,0.318531,,100,4950,4950,0.009135,0.009137,0.010115,0.010119,,,,,0.549230,0.524261,1,0.000940,0.000942,0.000000,0.000000,0.000040,0.000039,0.000940,0.000942,,,,,,,
rigid_chamfer,rotation,noisy,remesh,noisy__to__remesh,0.760151,0.474837,0.285314,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/noisy__to__remesh/ranking_summary.csv,1,1,,0.783750,,0.279204,,100,4950,4950,0.005210,0.005215,0.006076,0.006076,,,,,0.474837,0.504546,1,0.000826,0.000820,0.000000,0.000000,0.000040,0.000039,0.000826,0.000820,,,,,,,
rigid_chamfer,rotation,noisy,up60k,noisy__to__up60k,0.777942,0.496457,0.281485,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/noisy__to__up60k/ranking_summary.csv,1,1,,0.803068,,0.437960,,100,4950,4950,0.048422,0.048535,0.049347,0.049445,,,,,0.496457,0.365108,1,0.000886,0.000882,0.000000,0.000000,0.000040,0.000038,0.000886,0.000882,,,,,,,
rigid_chamfer,rotation,original,crop,original__to__crop,0.775261,0.088811,0.686450,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/original__to__crop/ranking_summary.csv,1,1,,0.803523,,0.711662,,100,4950,4950,0.007553,0.007630,0.008397,0.008466,,,,,0.088811,0.091860,1,0.000803,0.000794,0.000000,0.000000,0.000041,0.000039,0.000803,0.000794,,,,,,,
rigid_chamfer,rotation,original,down8k,original__to__down8k,0.770628,0.321818,0.448810,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/original__to__down8k/ranking_summary.csv,1,1,,0.796507,,0.664329,,100,4950,4950,0.000445,0.000440,0.001392,0.001394,,,,,0.321818,0.132178,1,0.000907,0.000910,0.000000,0.000000,0.000040,0.000038,0.000907,0.000910,,,,,,,
rigid_chamfer,rotation,original,noisy,original__to__noisy,0.820468,0.525914,0.294554,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/original__to__noisy/ranking_summary.csv,1,1,,0.843369,,0.445494,,100,4950,4950,0.009132,0.009137,0.010106,0.010121,,,,,0.525914,0.397875,1,0.000935,0.000945,0.000000,0.000000,0.000040,0.000039,0.000935,0.000945,,,,,,,
rigid_chamfer,rotation,original,remesh,original__to__remesh,0.757792,0.484735,0.273056,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/original__to__remesh/ranking_summary.csv,1,1,,0.781929,,0.302733,,100,4950,4950,0.005210,0.005215,0.006073,0.006073,,,,,0.484735,0.479196,1,0.000823,0.000819,0.000000,0.000000,0.000040,0.000039,0.000823,0.000819,,,,,,,
rigid_chamfer,rotation,original,up60k,original__to__up60k,0.779443,0.476272,0.303171,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/original__to__up60k/ranking_summary.csv,1,1,,0.804904,,0.488256,,100,4950,4950,0.048415,0.048535,0.049314,0.049426,,,,,0.476272,0.316647,1,0.000860,0.000857,0.000000,0.000000,0.000040,0.000038,0.000860,0.000857,,,,,,,
rigid_chamfer,rotation,remesh,crop,remesh__to__crop,0.681988,0.119423,0.562565,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/remesh__to__crop/ranking_summary.csv,1,1,,0.721277,,0.629449,,100,4950,4950,0.002878,0.003346,0.003680,0.004103,,,,,0.119423,0.091827,1,0.000759,0.000757,0.000000,0.000000,0.000043,0.000039,0.000759,0.000757,,,,,,,
rigid_chamfer,rotation,remesh,down8k,remesh__to__down8k,0.784779,0.213738,0.571041,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/remesh__to__down8k/ranking_summary.csv,1,1,,0.814869,,0.568841,,100,4950,4950,0.000360,0.000351,0.001229,0.001218,,,,,0.213738,0.246028,1,0.000830,0.000818,0.000000,0.000000,0.000040,0.000038,0.000830,0.000818,,,,,,,
rigid_chamfer,rotation,remesh,noisy,remesh__to__noisy,0.775476,0.433757,0.341719,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/remesh__to__noisy/ranking_summary.csv,1,1,,0.805079,,0.682459,,100,4950,4950,0.003706,0.003710,0.004578,0.004577,,,,,0.433757,0.122621,1,0.000832,0.000828,0.000000,0.000000,0.000040,0.000039,0.000832,0.000828,,,,,,,
rigid_chamfer,rotation,remesh,original,remesh__to__original,0.761318,0.471723,0.289595,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_rigidonly/rotation/remesh__to__original/ranking_summary.csv,1,1,,0.795948,,0.580857,,100,4950,4950,0.003706,0.003710,0.004565,0.004557,,,,,0.471723,0.215092,1,0.000819,0.000808,0.000000,0.000000,0.000040,0.000039,0.000819,0.000808,,,,,,,
